date;hosp_counts;mean_temp;min_temp;max_temp
2015-08-23;117.0;16.7;11.8;21.2
2015-08-24;117.0;15.4;12.1;18.0
2015-08-25;89.0;15.1;9.8;20.6
2015-08-26;97.0;16.7;8.0;25.0
2015-08-27;98.0;20.2;12.3;27.3
2015-08-28;116.0;22.0;15.6;29.2
2015-08-29;107.0;22.5;14.5;30.5
2015-08-30;106.0;23.8;17.8;31.0
2015-08-31;141.0;23.3;17.3;30.1
2015-09-01;115.0;18.3;14.9;22.7
2015-09-02;118.0;16.6;12.9;20.7
2015-09-03;118.0;15.1;11.5;19.4
2015-09-04;101.0;15.1;9.2;20.2
2015-09-05;94.0;12.9;10.2;15.1
2015-09-06;104.0;12.0;7.5;16.9
2015-09-07;112.0;11.7;4.8;17.4
2015-09-08;103.0;12.5;4.3;19.5
2015-09-09;103.0;13.4;6.0;21.4
2015-09-10;106.0;12.5;5.8;19.9
2015-09-11;93.0;14.2;6.5;21.5
2015-09-12;130.0;16.7;10.3;23.9
2015-09-13;103.0;16.6;13.5;21.1
2015-09-14;118.0;14.2;9.8;20.4
2015-09-15;109.0;13.2;8.3;16.8
2015-09-16;102.0;15.4;11.7;21.7
2015-09-17;101.0;12.1;8.4;15.0
2015-09-18;105.0;12.0;8.2;16.5
2015-09-19;96.0;12.1;6.4;17.4
2015-09-20;119.0;12.4;7.2;17.7
2015-09-21;103.0;11.2;4.6;18.1
2015-09-22;99.0;12.1;7.5;16.6
2015-09-23;95.0;9.1;7.8;11.2
2015-09-24;100.0;10.4;5.9;16.8
2015-09-25;100.0;10.1;3.8;17.2
2015-09-26;98.0;10.9;4.0;16.9
2015-09-27;108.0;11.0;6.1;16.0
2015-09-28;107.0;9.4;4.5;14.8
2015-09-29;95.0;8.8;2.2;15.3
2015-09-30;103.0;7.8;3.2;11.9
2015-10-01;88.0;7.6;3.4;14.0
2015-10-02;117.0;9.8;3.4;16.9
2015-10-03;128.0;12.5;6.1;18.3
2015-10-04;110.0;11.8;8.7;16.8
2015-10-05;114.0;13.6;9.9;18.1
2015-10-06;94.0;13.1;10.4;14.9
2015-10-07;108.0;12.5;9.8;14.7
2015-10-08;97.0;10.9;7.2;15.0
2015-10-09;112.0;9.4;4.0;15.1
2015-10-10;106.0;8.8;4.2;10.9
2015-10-11;95.0;10.1;8.4;12.1
2015-10-12;127.0;10.4;7.4;14.8
2015-10-13;109.0;8.6;2.3;11.8
2015-10-14;106.0;5.6;1.7;9.1
2015-10-15;89.0;4.1;2.8;4.8
2015-10-16;97.0;3.8;0.9;6.3
2015-10-17;103.0;4.5;2.2;7.6
2015-10-18;82.0;6.1;4.8;7.2
2015-10-19;118.0;6.0;2.3;9.6
2015-10-20;104.0;4.2;0.4;10.0
2015-10-21;87.0;3.8;-0.9;9.2
2015-10-22;98.0;5.8;0.2;10.3
2015-10-23;99.0;8.7;4.1;11.0
2015-10-24;124.0;10.2;5.3;14.1
2015-10-25;106.0;9.9;5.4;15.9
2015-10-26;131.0;7.9;3.4;13.3
2015-10-27;92.0;8.7;6.1;12.7
2015-10-28;98.0;9.7;6.2;14.9
2015-10-29;91.0;9.2;6.2;13.0
2015-10-30;93.0;9.4;5.6;14.0
2015-10-31;99.0;8.3;7.2;9.8
2015-11-01;108.0;7.1;3.7;11.3
2015-11-02;107.0;5.3;3.8;7.7
2015-11-03;102.0;5.1;2.1;8.3
2015-11-04;97.0;7.9;1.7;15.9
2015-11-05;96.0;8.1;2.4;14.8
2015-11-06;115.0;10.2;6.1;17.7
2015-11-07;121.0;11.3;5.5;18.1
2015-11-08;101.0;10.1;4.9;18.2
2015-11-09;118.0;10.9;3.7;20.4
2015-11-10;110.0;9.3;3.9;16.6
2015-11-11;88.0;7.6;1.6;13.8
2015-11-12;102.0;5.9;4.4;7.3
2015-11-13;110.0;6.4;3.0;10.2
2015-11-14;96.0;9.5;4.3;12.6
2015-11-15;100.0;10.8;5.5;17.5
2015-11-16;109.0;8.2;2.5;16.8
2015-11-17;107.0;10.1;2.1;14.6
2015-11-18;96.0;12.6;6.3;16.0
2015-11-19;78.0;11.8;6.1;15.0
2015-11-20;106.0;11.7;5.6;14.2
2015-11-21;117.0;2.8;-0.1;6.3
2015-11-22;88.0;0.8;-0.6;3.2
2015-11-23;123.0;-0.3;-3.9;2.7
2015-11-24;84.0;-1.0;-5.5;2.0
2015-11-25;106.0;1.5;0.0;3.0
2015-11-26;120.0;1.4;-0.3;3.3
2015-11-27;105.0;0.4;-2.8;3.0
2015-11-28;100.0;0.9;-2.9;3.8
2015-11-29;96.0;3.8;1.1;8.0
2015-11-30;109.0;8.9;7.2;11.3
2015-12-01;93.0;6.9;0.5;10.5
2015-12-02;103.0;1.4;-2.2;8.6
2015-12-03;110.0;-0.9;-2.7;1.7
2015-12-04;88.0;1.5;-1.1;3.9
2015-12-05;112.0;2.4;0.0;4.7
2015-12-06;105.0;2.6;0.4;6.0
2015-12-07;113.0;3.0;-0.5;8.4
2015-12-08;95.0;2.0;0.0;3.5
2015-12-09;96.0;4.1;-1.0;7.3
2015-12-10;101.0;-0.1;-1.5;1.4
2015-12-11;105.0;0.4;-2.9;5.1
2015-12-12;106.0;2.8;-2.0;8.3
2015-12-13;98.0;-1.3;-5.0;2.5
2015-12-14;117.0;-1.4;-4.9;4.4
2015-12-15;97.0;0.2;-3.4;4.6
2015-12-16;98.0;5.7;2.3;8.5
2015-12-17;110.0;4.4;1.2;10.4
2015-12-18;117.0;4.4;0.7;7.7
2015-12-19;121.0;3.5;-0.7;10.9
2015-12-20;96.0;1.8;-1.2;5.7
2015-12-21;108.0;5.8;1.9;9.0
2015-12-22;94.0;4.6;2.2;9.2
2015-12-23;126.0;5.0;-0.2;10.2
2015-12-24;115.0;5.1;0.5;10.2
2015-12-25;113.0;3.9;-0.4;10.8
2015-12-26;127.0;2.0;-3.4;9.4
2015-12-27;141.0;0.7;-3.9;8.8
2015-12-28;143.0;-1.7;-5.2;5.8
2015-12-29;125.0;0.4;-4.7;6.4
2015-12-30;131.0;2.4;0.6;4.5
2015-12-31;118.0;4.1;2.0;6.6
2016-01-01;154.0;4.4;3.5;5.4
2016-01-02;143.0;4.1;3.4;5.2
2016-01-03;126.0;3.5;0.3;5.7
2016-01-04;122.0;3.6;0.1;7.8
2016-01-05;113.0;4.8;2.4;8.3
2016-01-06;130.0;3.5;1.7;6.6
2016-01-07;100.0;3.3;-0.1;7.4
2016-01-08;113.0;3.3;1.0;5.6
2016-01-09;103.0;4.8;2.7;7.4
2016-01-10;108.0;4.5;2.8;5.9
2016-01-11;115.0;5.3;3.5;9.4
2016-01-12;122.0;4.0;0.6;6.0
2016-01-13;99.0;2.0;-2.0;4.4
2016-01-14;96.0;-0.9;-4.2;2.5
2016-01-15;99.0;0.2;-1.6;2.1
2016-01-16;125.0;-1.0;-2.9;0.8
2016-01-17;115.0;-3.6;-10.8;0.1
2016-01-18;118.0;-8.5;-14.2;-4.7
2016-01-19;105.0;-2.3;-7.2;0.3
2016-01-20;112.0;0.2;-0.5;0.8
2016-01-21;91.0;-0.9;-2.4;0.8
2016-01-22;115.0;0.2;-0.9;3.0
2016-01-23;103.0;1.9;-3.7;7.9
2016-01-24;104.0;0.3;-4.9;4.7
2016-01-25;109.0;2.1;-2.7;10.1
2016-01-26;105.0;2.8;-2.0;11.1
2016-01-27;107.0;3.2;-1.8;8.3
2016-01-28;116.0;4.8;-1.1;10.9
2016-01-29;115.0;6.3;1.2;10.8
2016-01-30;115.0;5.9;-1.2;11.0
2016-01-31;97.0;8.6;6.6;11.0
2016-02-01;131.0;10.2;4.6;12.7
2016-02-02;101.0;7.5;3.3;12.4
2016-02-03;110.0;4.2;0.5;9.1
2016-02-04;114.0;2.6;0.4;4.5
2016-02-05;103.0;5.1;-0.1;10.1
2016-02-06;128.0;2.2;-2.3;7.6
2016-02-07;123.0;2.1;-1.0;5.3
2016-02-08;117.0;6.0;0.1;11.7
2016-02-09;117.0;6.7;0.7;8.9
2016-02-10;96.0;1.6;-1.0;3.4
2016-02-11;113.0;0.8;-3.2;4.8
2016-02-12;111.0;1.1;0.1;2.8
2016-02-13;99.0;4.7;1.8;8.0
2016-02-14;109.0;4.3;0.9;7.3
2016-02-15;113.0;1.4;-0.7;2.7
2016-02-16;108.0;1.0;0.5;1.5
2016-02-17;109.0;1.9;0.7;3.1
2016-02-18;110.0;3.2;1.8;5.7
2016-02-19;115.0;1.8;-0.2;4.7
2016-02-20;91.0;2.2;-2.7;7.3
2016-02-21;99.0;10.6;5.7;16.0
2016-02-22;134.0;8.9;1.4;16.4
2016-02-23;113.0;5.8;0.6;9.0
2016-02-24;108.0;-0.1;-1.7;1.1
2016-02-25;128.0;1.2;0.3;2.3
2016-02-26;116.0;0.4;-2.8;3.4
2016-02-27;146.0;0.0;-3.6;4.2
2016-02-28;105.0;2.2;-0.2;5.5
2016-02-29;122.0;1.5;0.2;2.4
2016-03-01;113.0;3.4;0.4;7.4
2016-03-02;99.0;3.8;0.2;9.3
2016-03-03;108.0;1.1;-1.0;4.1
2016-03-04;134.0;1.2;-2.1;3.7
2016-03-05;123.0;2.0;0.3;4.4
2016-03-06;150.0;1.5;-0.2;4.3
2016-03-07;113.0;0.6;-4.5;5.7
2016-03-08;121.0;0.1;-2.8;2.9
2016-03-09;117.0;-0.2;-4.7;5.2
2016-03-10;112.0;1.8;-4.2;8.6
2016-03-11;124.0;4.3;0.2;7.9
2016-03-12;124.0;4.4;3.2;6.3
2016-03-13;116.0;4.2;3.3;5.4
2016-03-14;144.0;3.3;-1.3;5.2
2016-03-15;112.0;1.8;-3.3;8.0
2016-03-16;112.0;1.9;-0.5;4.9
2016-03-17;124.0;3.9;-3.3;12.0
2016-03-18;108.0;4.9;-2.7;13.0
2016-03-19;116.0;6.0;-2.5;14.2
2016-03-20;137.0;4.9;-1.6;12.5
2016-03-21;141.0;3.8;0.2;8.0
2016-03-22;140.0;4.4;-0.6;10.1
2016-03-23;123.0;3.6;-2.2;7.7
2016-03-24;132.0;4.5;-2.3;10.8
2016-03-25;128.0;5.3;1.6;8.0
2016-03-26;134.0;8.6;2.8;14.9
2016-03-27;146.0;5.6;0.1;9.6
2016-03-28;127.0;7.4;-1.6;14.0
2016-03-29;124.0;10.3;7.2;15.0
2016-03-30;134.0;12.3;7.1;18.9
2016-03-31;114.0;11.9;4.3;19.1
2016-04-01;132.0;10.1;6.8;13.5
2016-04-02;124.0;9.2;5.0;13.6
2016-04-03;116.0;12.2;6.1;17.6
2016-04-04;121.0;12.1;5.3;16.9
2016-04-05;103.0;11.2;7.8;15.7
2016-04-06;113.0;10.2;4.6;15.0
2016-04-07;106.0;7.2;3.4;10.4
2016-04-08;124.0;5.1;4.0;7.0
2016-04-09;110.0;5.5;4.2;7.5
2016-04-10;117.0;8.7;1.2;15.7
2016-04-11;111.0;9.8;1.7;18.1
2016-04-12;108.0;12.1;6.9;18.3
2016-04-13;102.0;8.7;6.6;12.0
2016-04-14;115.0;9.6;6.6;15.1
2016-04-15;136.0;10.1;6.6;13.5
2016-04-16;138.0;11.7;7.8;17.9
2016-04-17;117.0;8.9;5.2;12.7
2016-04-18;116.0;4.6;3.7;5.7
2016-04-19;117.0;7.5;2.4;13.5
2016-04-20;108.0;10.1;1.6;17.3
2016-04-21;112.0;12.4;3.7;20.4
2016-04-22;110.0;13.0;7.3;19.8
2016-04-23;116.0;9.0;3.2;12.9
2016-04-24;107.0;3.3;1.7;6.0
2016-04-25;124.0;4.1;-0.1;7.9
2016-04-26;106.0;5.6;1.7;7.4
2016-04-27;110.0;3.5;-0.9;8.0
2016-04-28;119.0;5.4;-1.6;12.1
2016-04-29;124.0;7.3;-0.8;14.3
2016-04-30;116.0;7.5;1.9;15.0
2016-05-01;107.0;4.7;3.0;5.9
2016-05-02;121.0;9.4;4.7;14.7
2016-05-03;100.0;9.5;5.6;15.1
2016-05-04;125.0;8.1;0.4;14.8
2016-05-05;129.0;10.3;1.3;18.4
2016-05-06;137.0;13.2;2.8;21.5
2016-05-07;128.0;15.5;6.2;22.4
2016-05-08;135.0;15.9;7.2;22.4
2016-05-09;109.0;15.6;10.9;20.9
2016-05-10;114.0;16.8;12.3;22.6
2016-05-11;101.0;15.1;11.1;18.4
2016-05-12;110.0;10.8;9.1;12.5
2016-05-13;115.0;10.6;8.2;13.1
2016-05-14;119.0;11.1;7.3;15.1
2016-05-15;119.0;8.6;5.0;13.4
2016-05-16;139.0;8.2;1.7;12.5
2016-05-17;109.0;11.2;5.8;17.0
2016-05-18;112.0;12.8;3.9;20.0
2016-05-19;102.0;9.1;6.7;13.0
2016-05-20;137.0;11.6;3.5;18.5
2016-05-21;120.0;15.7;5.9;24.0
2016-05-22;116.0;16.1;9.0;23.8
2016-05-23;111.0;7.7;6.0;9.5
2016-05-24;100.0;10.2;6.8;14.3
2016-05-25;123.0;12.1;4.2;18.4
2016-05-26;122.0;16.4;8.5;23.0
2016-05-27;123.0;19.1;12.0;25.4
2016-05-28;150.0;17.6;15.1;22.5
2016-05-29;95.0;14.2;12.6;16.0
2016-05-30;117.0;14.2;12.1;17.2
2016-05-31;117.0;13.7;11.4;17.0
2016-06-01;102.0;13.9;10.0;18.5
2016-06-02;105.0;13.9;12.5;16.3
2016-06-03;115.0;14.4;12.4;17.9
2016-06-04;127.0;14.6;12.9;19.1
2016-06-05;102.0;15.3;11.7;19.6
2016-06-06;128.0;17.2;9.8;22.8
2016-06-07;115.0;18.5;12.9;22.9
2016-06-08;114.0;15.2;13.4;19.0
2016-06-09;130.0;15.2;10.0;20.5
2016-06-10;117.0;16.7;8.7;23.0
2016-06-11;123.0;14.8;12.3;18.3
2016-06-12;97.0;14.6;11.1;18.1
2016-06-13;122.0;14.5;12.8;18.0
2016-06-14;126.0;13.9;11.0;16.9
2016-06-15;95.0;14.3;10.4;19.8
2016-06-16;117.0;12.6;10.3;14.7
2016-06-17;113.0;13.8;9.9;19.6
2016-06-18;117.0;13.2;10.1;18.1
2016-06-19;112.0;12.8;11.0;17.5
2016-06-20;128.0;15.2;7.5;21.5
2016-06-21;86.0;15.7;12.8;19.7
2016-06-22;111.0;21.7;13.3;29.0
2016-06-23;130.0;24.6;16.7;32.0
2016-06-24;110.0;25.1;19.9;30.8
2016-06-25;131.0;18.1;13.0;22.4
2016-06-26;129.0;16.3;11.2;21.3
2016-06-27;135.0;17.0;12.0;22.5
2016-06-28;113.0;18.5;10.5;25.1
2016-06-29;108.0;20.9;16.0;27.3
2016-06-30;130.0;18.9;15.4;23.6
2016-07-01;123.0;20.6;14.6;26.7
2016-07-02;127.0;16.3;13.0;17.9
2016-07-03;111.0;16.7;11.8;22.2
2016-07-04;128.0;18.4;10.3;25.5
2016-07-05;111.0;20.0;13.4;26.5
2016-07-06;100.0;19.5;14.2;24.8
2016-07-07;97.0;19.2;11.9;26.3
2016-07-08;143.0;21.3;13.1;28.1
2016-07-09;136.0;22.4;15.4;28.3
2016-07-10;99.0;23.4;14.5;31.0
2016-07-11;139.0;21.9;17.8;27.2
2016-07-12;131.0;16.8;13.4;19.7
2016-07-13;121.0;13.5;10.0;16.8
2016-07-14;107.0;10.9;9.0;13.3
2016-07-15;142.0;12.6;7.1;18.2
2016-07-16;138.0;14.5;6.6;20.7
2016-07-17;127.0;18.0;8.4;26.6
2016-07-18;123.0;21.1;12.1;29.1
2016-07-19;123.0;22.3;13.8;30.4
2016-07-20;113.0;23.7;14.2;32.2
2016-07-21;137.0;22.6;18.6;28.5
2016-07-22;137.0;19.6;16.6;22.8
2016-07-23;132.0;19.5;16.3;23.5
2016-07-24;113.0;20.7;16.0;26.7
2016-07-25;130.0;21.3;17.6;25.7
2016-07-26;127.0;21.7;17.0;27.6
2016-07-27;117.0;20.6;16.4;26.9
2016-07-28;123.0;20.3;15.0;26.0
2016-07-29;129.0;21.4;15.3;27.7
2016-07-30;143.0;21.2;14.1;29.1
2016-07-31;132.0;18.2;15.5;24.6
2016-08-01;131.0;18.1;13.3;22.9
2016-08-02;119.0;18.5;12.9;23.1
2016-08-03;132.0;21.2;14.3;28.2
2016-08-04;105.0;18.9;12.7;26.9
2016-08-05;114.0;14.7;12.3;17.0
2016-08-06;128.0;16.0;9.4;22.5
2016-08-07;113.0;17.6;10.5;24.2
2016-08-08;129.0;19.6;11.1;26.7
2016-08-09;122.0;15.7;12.3;18.6
2016-08-10;121.0;13.7;9.0;17.7
2016-08-11;109.0;13.9;6.9;19.5
2016-08-12;127.0;17.1;12.9;22.8
2016-08-13;120.0;19.0;11.2;26.8
2016-08-14;115.0;21.4;13.4;28.5
2016-08-15;117.0;21.4;14.8;27.7
2016-08-16;103.0;21.5;14.1;28.3
2016-08-17;110.0;18.7;15.3;25.5
2016-08-18;108.0;18.1;15.8;21.6
2016-08-19;120.0;19.1;15.6;23.4
2016-08-20;114.0;17.5;13.9;19.4
2016-08-21;102.0;15.9;11.4;20.7
2016-08-22;138.0;15.6;8.4;21.8
2016-08-23;111.0;18.3;10.2;26.3
2016-08-24;116.0;20.8;12.5;28.3
2016-08-25;116.0;22.7;15.1;30.4
2016-08-26;132.0;23.7;16.7;31.5
2016-08-27;129.0;23.7;15.8;30.6
2016-08-28;113.0;23.4;17.1;30.2
2016-08-29;128.0;19.5;16.6;21.9
2016-08-30;129.0;18.6;13.8;23.6
2016-08-31;110.0;19.7;12.9;27.2
2016-09-01;106.0;19.7;14.2;26.5
2016-09-02;130.0;19.1;12.7;26.5
2016-09-03;127.0;19.2;12.8;26.6
2016-09-04;104.0;17.1;12.4;24.1
2016-09-05;129.0;15.8;14.0;17.7
2016-09-06;113.0;16.0;10.9;22.0
2016-09-07;94.0;16.6;8.9;24.0
2016-09-08;120.0;19.1;12.1;26.7
2016-09-09;102.0;19.3;13.2;26.4
2016-09-10;110.0;19.3;12.0;26.7
2016-09-11;108.0;19.7;13.3;26.2
2016-09-12;105.0;20.3;14.2;27.3
2016-09-13;116.0;20.3;14.6;26.9
2016-09-14;127.0;20.2;14.5;26.6
2016-09-15;120.0;16.6;14.1;18.9
2016-09-16;110.0;14.0;11.9;15.9
2016-09-17;121.0;12.6;10.8;14.1
2016-09-18;119.0;12.7;10.1;14.9
2016-09-19;125.0;13.8;12.5;16.4
2016-09-20;107.0;13.1;10.9;17.5
2016-09-21;119.0;11.4;7.4;16.4
2016-09-22;119.0;11.4;4.6;18.4
2016-09-23;116.0;13.5;7.5;20.1
2016-09-24;154.0;13.3;6.5;20.3
2016-09-25;125.0;14.5;8.8;21.9
2016-09-26;124.0;14.6;9.2;19.8
2016-09-27;112.0;14.9;9.6;19.9
2016-09-28;118.0;14.1;7.5;21.3
2016-09-29;121.0;15.1;8.1;23.3
2016-09-30;115.0;14.8;7.8;22.9
2016-10-01;106.0;13.4;9.6;18.0
2016-10-02;112.0;12.2;5.7;15.6
2016-10-03;106.0;9.1;3.0;15.7
2016-10-04;95.0;9.6;2.9;15.3
2016-10-05;114.0;8.3;2.8;10.7
2016-10-06;103.0;6.3;1.6;11.6
2016-10-07;106.0;6.9;1.8;12.2
2016-10-08;119.0;7.5;3.5;10.8
2016-10-09;101.0;5.4;1.4;10.6
2016-10-10;118.0;5.0;0.9;9.3
2016-10-11;111.0;5.2;0.4;10.0
2016-10-12;113.0;3.3;-2.2;10.0
2016-10-13;108.0;4.7;0.4;7.0
2016-10-14;110.0;7.3;4.1;9.6
2016-10-15;110.0;10.0;4.6;15.7
2016-10-16;106.0;8.2;3.1;13.9
2016-10-17;113.0;10.3;7.2;11.9
2016-10-18;113.0;11.1;7.2;14.4
2016-10-19;97.0;8.4;5.8;10.6
2016-10-20;97.0;7.2;4.5;11.7
2016-10-21;122.0;6.5;2.8;10.7
2016-10-22;104.0;4.4;-0.1;11.0
2016-10-23;106.0;5.7;1.8;7.7
2016-10-24;116.0;10.0;5.1;16.3
2016-10-25;112.0;12.5;11.1;13.7
2016-10-26;117.0;11.7;9.3;13.3
2016-10-27;117.0;8.7;3.1;12.8
2016-10-28;107.0;5.5;1.9;9.2
2016-10-29;126.0;6.2;2.5;11.9
2016-10-30;113.0;8.5;4.6;12.8
2016-10-31;120.0;6.1;2.9;7.5
2016-11-01;94.0;6.4;3.0;11.8
2016-11-02;106.0;8.0;1.7;13.8
2016-11-03;107.0;5.8;-0.3;9.8
2016-11-04;112.0;5.2;-2.3;11.1
2016-11-05;96.0;8.4;7.0;10.2
2016-11-06;103.0;3.9;2.7;7.6
2016-11-07;125.0;1.4;-2.6;4.6
2016-11-08;109.0;-0.1;-3.1;1.8
2016-11-09;113.0;1.7;-2.3;5.2
2016-11-10;114.0;5.1;3.4;6.5
2016-11-11;114.0;3.8;2.2;5.8
2016-11-12;117.0;1.6;-2.6;4.6
2016-11-13;104.0;2.0;-0.9;4.9
2016-11-14;132.0;1.2;0.5;2.0
2016-11-15;110.0;3.7;1.0;7.0
2016-11-16;101.0;5.3;1.5;8.5
2016-11-17;122.0;8.4;4.4;12.6
2016-11-18;108.0;8.6;5.1;11.6
2016-11-19;130.0;4.5;0.4;8.0
2016-11-20;115.0;3.1;-1.7;10.3
2016-11-21;114.0;4.2;-0.7;8.3
2016-11-22;78.0;6.7;2.7;11.5
2016-11-23;113.0;6.3;3.1;9.3
2016-11-24;100.0;5.5;2.9;8.7
2016-11-25;133.0;5.7;4.7;6.9
2016-11-26;109.0;5.3;4.2;6.4
2016-11-27;134.0;5.4;3.7;7.3
2016-11-28;120.0;2.1;-1.4;5.0
2016-11-29;97.0;-2.1;-4.7;0.4
2016-11-30;94.0;-2.1;-5.8;2.0
2016-12-01;104.0;-1.4;-6.1;5.3
2016-12-02;112.0;-0.7;-5.4;5.8
2016-12-03;112.0;1.5;-2.3;3.2
2016-12-04;111.0;-0.1;-2.4;2.5
2016-12-05;113.0;-1.4;-2.8;1.5
2016-12-06;102.0;-1.6;-3.9;1.2
2016-12-07;97.0;-2.9;-4.8;0.8
2016-12-08;121.0;-1.6;-4.3;3.9
2016-12-09;100.0;-2.0;-6.3;4.1
2016-12-10;115.0;-2.1;-5.3;4.5
2016-12-11;105.0;-1.2;-5.0;2.6
2016-12-12;110.0;0.1;-3.5;5.1
2016-12-13;93.0;-1.5;-5.5;1.4
2016-12-14;100.0;-2.1;-4.0;1.2
2016-12-15;107.0;-3.0;-5.0;-0.8
2016-12-16;106.0;-3.3;-5.0;-2.2
2016-12-17;102.0;-3.4;-5.1;-1.3
2016-12-18;93.0;-2.3;-4.7;1.0
2016-12-19;114.0;0.5;-0.2;1.3
2016-12-20;114.0;-0.6;-1.5;0.1
2016-12-21;108.0;-1.7;-3.1;-0.7
2016-12-22;102.0;-1.7;-3.2;0.2
2016-12-23;120.0;1.6;-1.6;4.5
2016-12-24;111.0;3.9;0.9;6.4
2016-12-25;119.0;6.2;1.9;10.6
2016-12-26;136.0;3.7;-1.9;10.2
2016-12-27;114.0;2.5;-3.1;7.2
2016-12-28;117.0;-0.5;-4.4;4.1
2016-12-29;100.0;-1.8;-5.9;0.9
2016-12-30;123.0;-3.9;-6.1;-2.5
2016-12-31;109.0;-3.9;-4.8;-2.6
2017-01-01;132.0;-4.1;-7.0;-2.2
2017-01-02;140.0;-2.0;-5.1;0.9
2017-01-03;126.0;-3.0;-5.9;0.1
2017-01-04;122.0;-1.1;-6.2;1.6
2017-01-05;114.0;-2.8;-8.0;0.1
2017-01-06;110.0;-8.2;-11.7;-4.9
2017-01-07;115.0;-8.9;-15.5;-3.8
2017-01-08;115.0;-1.8;-3.7;0.4
2017-01-09;133.0;-3.1;-7.5;-0.7
2017-01-10;97.0;-1.3;-2.7;0.0
2017-01-11;104.0;1.0;-2.9;3.5
2017-01-12;112.0;4.0;2.7;5.8
2017-01-13;124.0;0.1;-2.1;4.8
2017-01-14;95.0;-0.8;-2.9;0.6
2017-01-15;99.0;-3.0;-8.5;-0.7
2017-01-16;112.0;-6.5;-13.1;-2.8
2017-01-17;108.0;-5.1;-6.6;-4.5
2017-01-18;102.0;-5.1;-5.9;-4.6
2017-01-19;119.0;-5.4;-6.2;-4.7
2017-01-20;94.0;-6.1;-6.9;-4.6
2017-01-21;117.0;-6.5;-7.8;-5.1
2017-01-22;102.0;-7.5;-9.0;-6.0
2017-01-23;139.0;-8.0;-9.7;-5.0
2017-01-24;115.0;-7.6;-9.7;-5.7
2017-01-25;99.0;-7.0;-7.5;-6.0
2017-01-26;102.0;-7.3;-8.5;-5.7
2017-01-27;113.0;-4.9;-8.3;0.5
2017-01-28;129.0;-1.6;-7.2;6.0
2017-01-29;120.0;-0.5;-6.0;7.1
2017-01-30;118.0;1.1;-4.9;4.8
2017-01-31;114.0;4.2;2.3;5.5
2017-02-01;115.0;5.9;1.9;12.1
2017-02-02;113.0;2.9;-0.5;8.0
2017-02-03;106.0;5.7;2.2;9.3
2017-02-04;116.0;2.5;-1.2;6.9
2017-02-05;102.0;-0.2;-3.3;0.9
2017-02-06;116.0;0.6;-3.2;3.3
2017-02-07;96.0;0.2;-2.3;2.0
2017-02-08;90.0;1.8;0.7;3.1
2017-02-09;111.0;-0.2;-1.6;1.6
2017-02-10;104.0;0.2;-1.2;2.3
2017-02-11;117.0;1.5;-2.6;6.6
2017-02-12;115.0;1.5;-1.3;6.7
2017-02-13;124.0;0.2;-0.8;1.6
2017-02-14;98.0;1.7;-1.4;8.0
2017-02-15;135.0;3.1;-3.4;11.9
2017-02-16;113.0;4.6;-1.9;12.7
2017-02-17;119.0;4.7;-1.1;8.5
2017-02-18;130.0;0.4;-3.1;6.1
2017-02-19;106.0;1.9;-4.9;9.3
2017-02-20;137.0;5.4;-2.7;10.9
2017-02-21;101.0;8.5;6.0;10.8
2017-02-22;117.0;9.5;6.8;12.9
2017-02-23;128.0;10.4;0.5;18.5
2017-02-24;124.0;5.0;0.2;9.2
2017-02-25;123.0;2.4;-1.7;8.6
2017-02-26;122.0;4.1;-2.3;11.9
2017-02-27;119.0;6.9;-3.0;15.4
2017-02-28;95.0;4.1;0.3;10.6
2017-03-01;95.0;4.6;1.4;7.1
2017-03-02;109.0;6.2;-0.2;10.1
2017-03-03;117.0;4.1;-0.9;9.8
2017-03-04;117.0;5.3;-0.5;14.0
2017-03-05;106.0;5.3;3.2;9.4
2017-03-06;99.0;4.4;2.0;6.2
2017-03-07;106.0;3.2;0.6;7.0
2017-03-08;90.0;3.2;-2.2;5.7
2017-03-09;96.0;8.5;5.1;11.0
2017-03-10;115.0;8.0;0.7;13.6
2017-03-11;122.0;5.2;-2.1;13.4
2017-03-12;120.0;6.7;0.6;15.0
2017-03-13;130.0;6.7;-0.7;15.3
2017-03-14;115.0;6.8;-0.5;15.9
2017-03-15;106.0;8.3;0.1;16.7
2017-03-16;100.0;8.6;0.7;17.3
2017-03-17;121.0;11.5;1.6;19.5
2017-03-18;130.0;9.0;7.1;11.9
2017-03-19;111.0;11.2;6.9;16.4
2017-03-20;117.0;10.4;5.3;16.5
2017-03-21;107.0;9.0;4.2;13.0
2017-03-22;98.0;6.6;4.2;9.4
2017-03-23;108.0;8.5;2.8;14.9
2017-03-24;121.0;9.0;6.4;11.8
2017-03-25;120.0;9.7;6.8;15.2
2017-03-26;117.0;7.5;2.3;11.5
2017-03-27;109.0;8.2;0.3;16.9
2017-03-28;88.0;10.4;1.4;18.0
2017-03-29;111.0;10.8;3.2;18.5
2017-03-30;100.0;11.3;2.8;20.0
2017-03-31;97.0;11.8;3.9;19.5
2017-04-01;110.0;9.5;4.4;15.6
2017-04-02;91.0;9.5;6.8;12.5
2017-04-03;112.0;11.8;5.2;17.2
2017-04-04;107.0;10.8;6.1;16.1
2017-04-05;116.0;8.8;5.0;14.4
2017-04-06;97.0;7.9;3.3;12.7
2017-04-07;128.0;9.0;0.1;17.8
2017-04-08;108.0;11.0;1.2;20.3
